Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay(5),Chrome 73.0.3683.103,,2019-04-17 17:00:01,2019-04-17 17:00:06,5.006s,PASSED
"click(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/a_In Process""))",Chrome 73.0.3683.103,,2019-04-17 17:00:06,2019-04-17 17:00:06,0.220s,PASSED
delay(10),Chrome 73.0.3683.103,,2019-04-17 17:00:06,2019-04-17 17:00:16,10.004s,PASSED
"if (verifyElementPresent(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/th_Assignee""), 4) && verifyElementPresent(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/span_in process""), 4))",Chrome 73.0.3683.103,,2019-04-17 17:00:16,2019-04-17 17:00:17,0.855s,PASSED
,,,,,,
Test Cases/verification hod/buyer/new leads tab,Chrome 73.0.3683.103,,2019-04-17 17:00:17,2019-04-17 17:00:46,29.730s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-17 17:00:17,2019-04-17 17:00:20,2.595s,PASSED
navigateToUrl(url),Chrome 73.0.3683.103,,2019-04-17 17:00:20,2019-04-17 17:00:26,6.896s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-17 17:00:26,2019-04-17 17:00:28,1.128s,PASSED
waitForPageLoad(8),Chrome 73.0.3683.103,,2019-04-17 17:00:28,2019-04-17 17:00:28,0.014s,PASSED
"setText(findTestObject(""Object Repository/verification hod/new leads tab/Page_Chiragh.com Admin/input_Admin Panel_userName""), ""arsalankhalid"")",Chrome 73.0.3683.103,,2019-04-17 17:00:28,2019-04-17 17:00:28,0.258s,PASSED
"click(findTestObject(""Object Repository/verification hod/new leads tab/Page_Chiragh.com Admin/div_Password""))",Chrome 73.0.3683.103,,2019-04-17 17:00:28,2019-04-17 17:00:28,0.088s,PASSED
"setEncryptedText(findTestObject(""Object Repository/verification hod/new leads tab/Page_Chiragh.com Admin/input_Username_password""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 73.0.3683.103,,2019-04-17 17:00:28,2019-04-17 17:00:28,0.158s,PASSED
"click(findTestObject(""Object Repository/verification hod/new leads tab/Page_Chiragh.com Admin/button_Login""))",Chrome 73.0.3683.103,,2019-04-17 17:00:28,2019-04-17 17:00:28,0.100s,PASSED
waitForPageLoad(8),Chrome 73.0.3683.103,,2019-04-17 17:00:28,2019-04-17 17:00:28,0.016s,PASSED
"click(findTestObject(""Object Repository/verification hod/buyer/Page_Chiragh.com Admin/a_Buyer""))",Chrome 73.0.3683.103,,2019-04-17 17:00:28,2019-04-17 17:00:32,3.482s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 17:00:32,2019-04-17 17:00:37,5.004s,PASSED
"click(findTestObject(""Object Repository/verification hod/new leads tab/Page_Chiragh.com Admin/a_New Leads""))",Chrome 73.0.3683.103,,2019-04-17 17:00:37,2019-04-17 17:00:37,0.166s,PASSED
delay(7),Chrome 73.0.3683.103,,2019-04-17 17:00:37,2019-04-17 17:00:44,7.003s,PASSED
"if (verifyElementPresent(findTestObject(""Object Repository/verification hod/new leads tab/Page_Chiragh.com Admin/th_Assign To""), 4) || verifyElementPresent(""Object Repository/verification hod/new leads tab/Page_Chiragh.com Admin/h3_This collection is empty.."", 4))",Chrome 73.0.3683.103,,2019-04-17 17:00:44,2019-04-17 17:00:46,2.495s,PASSED
,,,,,,
Test Cases/verification hod/buyer/owner documents,Chrome 73.0.3683.103,,2019-04-17 17:00:46,2019-04-17 17:01:56,1m - 9.123s,FAILED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-17 17:00:47,2019-04-17 17:00:49,2.561s,PASSED
navigateToUrl(url),Chrome 73.0.3683.103,,2019-04-17 17:00:49,2019-04-17 17:00:56,6.749s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-17 17:00:56,2019-04-17 17:00:57,1.122s,PASSED
waitForPageLoad(8),Chrome 73.0.3683.103,,2019-04-17 17:00:57,2019-04-17 17:00:57,0.013s,PASSED
"click(findTestObject(""Object Repository/verification hod/property details present/Page_Chiragh.com Admin/form_Admin PanelUsernamePasswo""))",Chrome 73.0.3683.103,,2019-04-17 17:00:57,2019-04-17 17:00:57,0.116s,PASSED
"click(findTestObject(""Object Repository/verification hod/property details present/Page_Chiragh.com Admin/div_Username""))",Chrome 73.0.3683.103,,2019-04-17 17:00:57,2019-04-17 17:00:57,0.107s,PASSED
"setText(findTestObject(""Object Repository/verification hod/property details present/Page_Chiragh.com Admin/input_Admin Panel_userName""), ""arsalankhalid"")",Chrome 73.0.3683.103,,2019-04-17 17:00:57,2019-04-17 17:00:58,0.189s,PASSED
"setEncryptedText(findTestObject(""Object Repository/verification hod/property details present/Page_Chiragh.com Admin/input_Username_password""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 73.0.3683.103,,2019-04-17 17:00:58,2019-04-17 17:00:58,0.173s,PASSED
"click(findTestObject(""Object Repository/verification hod/property details present/Page_Chiragh.com Admin/button_Login""))",Chrome 73.0.3683.103,,2019-04-17 17:00:58,2019-04-17 17:00:58,0.108s,PASSED
"click(findTestObject(""Object Repository/verification hod/property details present/Page_Chiragh.com Admin/a_In Process""))",Chrome 73.0.3683.103,,2019-04-17 17:00:58,2019-04-17 17:01:01,3.470s,PASSED
"click(findTestObject(""Object Repository/verification hod/buyer/Page_Chiragh.com Admin/a_Buyer""))",Chrome 73.0.3683.103,,2019-04-17 17:01:01,2019-04-17 17:01:01,0.103s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 17:01:01,2019-04-17 17:01:06,5.003s,PASSED
"click(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/a_In Process""))",Chrome 73.0.3683.103,,2019-04-17 17:01:06,2019-04-17 17:01:07,0.142s,PASSED
delay(8),Chrome 73.0.3683.103,,2019-04-17 17:01:07,2019-04-17 17:01:15,8.002s,PASSED
"click(findTestObject(""Object Repository/verification hod/buyer/Page_Chiragh.com Admin/a_Project 51463 Most Desired 0""))",Chrome 73.0.3683.103,,2019-04-17 17:01:15,2019-04-17 17:01:15,0.365s,PASSED
delay(8),Chrome 73.0.3683.103,,2019-04-17 17:01:15,2019-04-17 17:01:23,8.004s,PASSED
"click(findTestObject(""Object Repository/verification hod/owner document/Page_Chiragh.com Admin/a_Owner 1 Bradley Jena_attachm""))",Chrome 73.0.3683.103,,2019-04-17 17:01:23,2019-04-17 17:01:55,32.599s,FAILED
,,,,,,
Test Cases/verification hod/buyer/poa documents,Chrome 73.0.3683.103,,2019-04-17 17:01:56,2019-04-17 17:02:37,41.112s,FAILED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-17 17:01:56,2019-04-17 17:01:59,3.222s,PASSED
navigateToUrl(url),Chrome 73.0.3683.103,,2019-04-17 17:01:59,2019-04-17 17:02:07,8.215s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-17 17:02:07,2019-04-17 17:02:09,1.168s,PASSED
waitForPageLoad(8),Chrome 73.0.3683.103,,2019-04-17 17:02:09,2019-04-17 17:02:09,0.017s,PASSED
"click(findTestObject(""Object Repository/verification hod/property details present/Page_Chiragh.com Admin/form_Admin PanelUsernamePasswo""))",Chrome 73.0.3683.103,,2019-04-17 17:02:09,2019-04-17 17:02:09,0.165s,PASSED
"click(findTestObject(""Object Repository/verification hod/property details present/Page_Chiragh.com Admin/div_Username""))",Chrome 73.0.3683.103,,2019-04-17 17:02:09,2019-04-17 17:02:09,0.150s,PASSED
"setText(findTestObject(""Object Repository/verification hod/property details present/Page_Chiragh.com Admin/input_Admin Panel_userName""), ""arsalankhalid"")",Chrome 73.0.3683.103,,2019-04-17 17:02:09,2019-04-17 17:02:09,0.229s,PASSED
"setEncryptedText(findTestObject(""Object Repository/verification hod/property details present/Page_Chiragh.com Admin/input_Username_password""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 73.0.3683.103,,2019-04-17 17:02:09,2019-04-17 17:02:09,0.172s,PASSED
"click(findTestObject(""Object Repository/verification hod/property details present/Page_Chiragh.com Admin/button_Login""))",Chrome 73.0.3683.103,,2019-04-17 17:02:09,2019-04-17 17:02:09,0.103s,PASSED
"click(findTestObject(""Object Repository/verification hod/buyer/Page_Chiragh.com Admin/a_Buyer""))",Chrome 73.0.3683.103,,2019-04-17 17:02:09,2019-04-17 17:02:13,3.455s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 17:02:13,2019-04-17 17:02:18,5.003s,PASSED
"click(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/a_In Process""))",Chrome 73.0.3683.103,,2019-04-17 17:02:18,2019-04-17 17:02:18,0.169s,PASSED
delay(8),Chrome 73.0.3683.103,,2019-04-17 17:02:18,2019-04-17 17:02:26,8.003s,PASSED
"click(findTestObject(""Object Repository/verification hod/buyer/Page_Chiragh.com Admin/a_Project 51463 Most Desired 0""))",Chrome 73.0.3683.103,,2019-04-17 17:02:26,2019-04-17 17:02:26,0.276s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 17:02:26,2019-04-17 17:02:31,5.002s,PASSED
"doubleClick(findTestObject(""Object Repository/verification hod/buyer/Page_Chiragh.com Admin/div_POAs""))",Chrome 73.0.3683.103,,2019-04-17 17:02:31,2019-04-17 17:02:32,0.212s,PASSED
"if (verifyElementPresent(findTestObject(""Object Repository/verification hod/property details present/Page_Chiragh.com Admin/span_POA Status""), 4))",Chrome 73.0.3683.103,,2019-04-17 17:02:32,2019-04-17 17:02:37,5.017s,FAILED
,,,,,,
Test Cases/verification hod/buyer/request for change,Chrome 73.0.3683.103,,2019-04-17 17:02:37,2019-04-17 17:03:10,32.961s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-17 17:02:37,2019-04-17 17:02:41,3.338s,PASSED
navigateToUrl(url),Chrome 73.0.3683.103,,2019-04-17 17:02:41,2019-04-17 17:02:49,8.154s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-17 17:02:49,2019-04-17 17:02:50,1.132s,PASSED
waitForPageLoad(8),Chrome 73.0.3683.103,,2019-04-17 17:02:50,2019-04-17 17:02:50,0.016s,PASSED
"click(findTestObject(""Object Repository/verification hod/request for change/Page_Chiragh.com Admin/div_Username""))",Chrome 73.0.3683.103,,2019-04-17 17:02:50,2019-04-17 17:02:50,0.138s,PASSED
"setText(findTestObject(""Object Repository/verification hod/request for change/Page_Chiragh.com Admin/input_Admin Panel_userName""), ""arsalankhalid"")",Chrome 73.0.3683.103,,2019-04-17 17:02:50,2019-04-17 17:02:50,0.204s,PASSED
"click(findTestObject(""Object Repository/verification hod/request for change/Page_Chiragh.com Admin/div_Password""))",Chrome 73.0.3683.103,,2019-04-17 17:02:50,2019-04-17 17:02:50,0.092s,PASSED
"setEncryptedText(findTestObject(""Object Repository/verification hod/request for change/Page_Chiragh.com Admin/input_Username_password""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 73.0.3683.103,,2019-04-17 17:02:50,2019-04-17 17:02:50,0.169s,PASSED
"click(findTestObject(""Object Repository/verification hod/request for change/Page_Chiragh.com Admin/button_Login""))",Chrome 73.0.3683.103,,2019-04-17 17:02:50,2019-04-17 17:02:51,0.110s,PASSED
"click(findTestObject(""Object Repository/verification hod/buyer/Page_Chiragh.com Admin/a_Buyer""))",Chrome 73.0.3683.103,,2019-04-17 17:02:51,2019-04-17 17:02:54,3.542s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 17:02:54,2019-04-17 17:02:59,5.001s,PASSED
"click(findTestObject(""Object Repository/verification hod/request for change/Page_Chiragh.com Admin/a_Request for Change""))",Chrome 73.0.3683.103,,2019-04-17 17:02:59,2019-04-17 17:02:59,0.216s,PASSED
delay(8),Chrome 73.0.3683.103,,2019-04-17 17:02:59,2019-04-17 17:03:07,8.003s,PASSED
"click(findTestObject(""Object Repository/verification hod/buyer/Page_Chiragh.com Admin/a_Project 51463 Most Desired 0""))",Chrome 73.0.3683.103,,2019-04-17 17:03:07,2019-04-17 17:03:08,0.246s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/verification hod/request for change/Page_Chiragh.com Admin/span_Your are in request for c""), 4)",Chrome 73.0.3683.103,,2019-04-17 17:03:08,2019-04-17 17:03:09,1.112s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/verification hod/request for change/Page_Chiragh.com Admin/span_Total Requests""), 4)",Chrome 73.0.3683.103,,2019-04-17 17:03:09,2019-04-17 17:03:09,0.049s,PASSED
"click(findTestObject(""Object Repository/verification hod/request for change/Page_Chiragh.com Admin/img""))",Chrome 73.0.3683.103,,2019-04-17 17:03:09,2019-04-17 17:03:09,0.130s,PASSED
closeBrowser(),Chrome 73.0.3683.103,,2019-04-17 17:03:09,2019-04-17 17:03:10,0.749s,PASSED
,,,,,,
Test Cases/verification hod/seller/approved leads,Chrome 73.0.3683.103,,2019-04-17 17:03:10,2019-04-17 17:03:43,32.901s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-17 17:03:10,2019-04-17 17:03:12,2.522s,PASSED
"navigateToUrl(""http://admin-chiragh.surge.sh/"")",Chrome 73.0.3683.103,,2019-04-17 17:03:12,2019-04-17 17:03:21,8.265s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-17 17:03:21,2019-04-17 17:03:22,1.122s,PASSED
waitForPageLoad(8),Chrome 73.0.3683.103,,2019-04-17 17:03:22,2019-04-17 17:03:22,0.010s,PASSED
"click(findTestObject(""Object Repository/verification hod/approved leads tab/Page_Chiragh.com Admin/div_Username""))",Chrome 73.0.3683.103,,2019-04-17 17:03:22,2019-04-17 17:03:22,0.119s,PASSED
"setText(findTestObject(""Object Repository/verification hod/approved leads tab/Page_Chiragh.com Admin/input_Admin Panel_userName""), ""arsalankhalid"")",Chrome 73.0.3683.103,,2019-04-17 17:03:22,2019-04-17 17:03:22,0.217s,PASSED
"setEncryptedText(findTestObject(""Object Repository/verification hod/approved leads tab/Page_Chiragh.com Admin/input_Username_password""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 73.0.3683.103,,2019-04-17 17:03:22,2019-04-17 17:03:22,0.162s,PASSED
"click(findTestObject(""Object Repository/verification hod/approved leads tab/Page_Chiragh.com Admin/button_Login""))",Chrome 73.0.3683.103,,2019-04-17 17:03:22,2019-04-17 17:03:22,0.099s,PASSED
"click(findTestObject(""Object Repository/verification hod/approved leads tab/Page_Chiragh.com Admin/a_Approved Leads""))",Chrome 73.0.3683.103,,2019-04-17 17:03:22,2019-04-17 17:03:26,3.327s,PASSED
delay(15),Chrome 73.0.3683.103,,2019-04-17 17:03:26,2019-04-17 17:03:41,15.002s,PASSED
"if (verifyElementPresent(findTestObject(""Object Repository/verification hod/approved leads tab/Page_Chiragh.com Admin/th_Assignee""), 4) && verifyElementPresent(findTestObject(""Object Repository/verification hod/approved leads tab/Page_Chiragh.com Admin/span_Approved""), 4))",Chrome 73.0.3683.103,,2019-04-17 17:03:41,2019-04-17 17:03:43,1.713s,PASSED
,,,,,,
Test Cases/verification hod/seller/archived leads tab,Chrome 73.0.3683.103,,2019-04-17 17:03:43,2019-04-17 17:04:10,27.354s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-17 17:03:43,2019-04-17 17:03:45,2.474s,PASSED
"navigateToUrl(""http://admin-chiragh.surge.sh/"")",Chrome 73.0.3683.103,,2019-04-17 17:03:45,2019-04-17 17:03:53,8.196s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-17 17:03:53,2019-04-17 17:03:55,1.124s,PASSED
waitForPageLoad(8),Chrome 73.0.3683.103,,2019-04-17 17:03:55,2019-04-17 17:03:55,0.009s,PASSED
"click(findTestObject(""Object Repository/verification hod/archived leads tab/Page_Chiragh.com Admin/div_Username""))",Chrome 73.0.3683.103,,2019-04-17 17:03:55,2019-04-17 17:03:55,0.123s,PASSED
"setText(findTestObject(""Object Repository/verification hod/archived leads tab/Page_Chiragh.com Admin/input_Admin Panel_userName""), ""arsalankhalid"")",Chrome 73.0.3683.103,,2019-04-17 17:03:55,2019-04-17 17:03:55,0.262s,PASSED
"click(findTestObject(""Object Repository/verification hod/archived leads tab/Page_Chiragh.com Admin/div_Password""))",Chrome 73.0.3683.103,,2019-04-17 17:03:55,2019-04-17 17:03:55,0.091s,PASSED
"setEncryptedText(findTestObject(""Object Repository/verification hod/archived leads tab/Page_Chiragh.com Admin/input_Username_password""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 73.0.3683.103,,2019-04-17 17:03:55,2019-04-17 17:03:55,0.189s,PASSED
"doubleClick(findTestObject(""Object Repository/verification hod/archived leads tab/Page_Chiragh.com Admin/span_Login""))",Chrome 73.0.3683.103,,2019-04-17 17:03:55,2019-04-17 17:03:55,0.105s,PASSED
"click(findTestObject(""Object Repository/verification hod/archived leads tab/Page_Chiragh.com Admin/a_Archived Leads""))",Chrome 73.0.3683.103,,2019-04-17 17:03:55,2019-04-17 17:03:59,3.643s,PASSED
delay(10),Chrome 73.0.3683.103,,2019-04-17 17:03:59,2019-04-17 17:04:09,10.002s,PASSED
"if (verifyElementPresent(findTestObject(""Object Repository/verification hod/archived leads tab/Page_Chiragh.com Admin/th_Assignee""), 4) && verifyElementPresent(findTestObject(""Object Repository/verification hod/archived leads tab/Page_Chiragh.com Admin/span_archived""), 4))",Chrome 73.0.3683.103,,2019-04-17 17:04:09,2019-04-17 17:04:10,0.819s,PASSED
,,,,,,
Test Cases/verification hod/seller/In process tab,Chrome 73.0.3683.103,,2019-04-17 17:04:10,2019-04-17 17:04:36,26.595s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-17 17:04:10,2019-04-17 17:04:13,2.461s,PASSED
"navigateToUrl(""http://admin-chiragh.surge.sh/"")",Chrome 73.0.3683.103,,2019-04-17 17:04:13,2019-04-17 17:04:21,7.982s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-17 17:04:21,2019-04-17 17:04:22,1.121s,PASSED
waitForPageLoad(8),Chrome 73.0.3683.103,,2019-04-17 17:04:22,2019-04-17 17:04:22,0.017s,PASSED
"setText(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/input_Admin Panel_userName""), ""arsalankhalid"")",Chrome 73.0.3683.103,,2019-04-17 17:04:22,2019-04-17 17:04:22,0.249s,PASSED
"click(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/div_Password""))",Chrome 73.0.3683.103,,2019-04-17 17:04:22,2019-04-17 17:04:22,0.092s,PASSED
"setEncryptedText(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/input_Username_password""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 73.0.3683.103,,2019-04-17 17:04:22,2019-04-17 17:04:22,0.152s,PASSED
"click(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/button_Login""))",Chrome 73.0.3683.103,,2019-04-17 17:04:22,2019-04-17 17:04:22,0.091s,PASSED
"click(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/a_In Process""))",Chrome 73.0.3683.103,,2019-04-17 17:04:22,2019-04-17 17:04:26,3.246s,PASSED
delay(10),Chrome 73.0.3683.103,,2019-04-17 17:04:26,2019-04-17 17:04:36,10.003s,PASSED
"if (verifyElementPresent(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/th_Assignee""), 4) && verifyElementPresent(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/span_in process""), 4))",Chrome 73.0.3683.103,,2019-04-17 17:04:36,2019-04-17 17:04:36,0.923s,PASSED
,,,,,,
Test Cases/verification hod/seller/mortgage document,Chrome 73.0.3683.103,,2019-04-17 17:04:36,2019-04-17 17:05:11,34.443s,FAILED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-17 17:04:37,2019-04-17 17:04:39,2.419s,PASSED
navigateToUrl(url),Chrome 73.0.3683.103,,2019-04-17 17:04:39,2019-04-17 17:04:48,8.319s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-17 17:04:48,2019-04-17 17:04:49,1.122s,PASSED
waitForPageLoad(8),Chrome 73.0.3683.103,,2019-04-17 17:04:49,2019-04-17 17:04:49,0.013s,PASSED
"click(findTestObject(""Object Repository/verification hod/property details present/Page_Chiragh.com Admin/form_Admin PanelUsernamePasswo""))",Chrome 73.0.3683.103,,2019-04-17 17:04:49,2019-04-17 17:04:49,0.114s,PASSED
