Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-16 12:34:13,2019-04-16 12:34:18,4.683s,PASSED
navigateToUrl(Url),Chrome 73.0.3683.103,,2019-04-16 12:34:18,2019-04-16 12:34:38,20.203s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-16 12:34:38,2019-04-16 12:34:39,1.184s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/individual owner/a_Sell""))",Chrome 73.0.3683.103,,2019-04-16 12:34:39,2019-04-16 12:34:39,0.279s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/individual owner/input_Sign In_userName""), userName)",Chrome 73.0.3683.103,,2019-04-16 12:34:39,2019-04-16 12:34:44,5.078s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/individual owner/input_Sign In_userPassword""), passWord)",Chrome 73.0.3683.103,,2019-04-16 12:34:44,2019-04-16 12:34:45,0.206s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/individual owner/button_Sign In""))",Chrome 73.0.3683.103,,2019-04-16 12:34:45,2019-04-16 12:34:45,0.116s,PASSED
"setText(findTestObject(""Property(owner)/individual owner/owner/Page_Chiragh/input_First Name_userFirstName""), ownerfirst)",Chrome 73.0.3683.103,,2019-04-16 12:34:45,2019-04-16 12:34:49,4.303s,PASSED
"setText(findTestObject(""Property(owner)/individual owner/owner/Page_Chiragh/input_Middle Name_userMiddleNa""), ownermiddle)",Chrome 73.0.3683.103,,2019-04-16 12:34:49,2019-04-16 12:34:49,0.236s,PASSED
"setText(findTestObject(""Property(owner)/individual owner/owner/Page_Chiragh/input_Last Name_userLastName""), ownerlast)",Chrome 73.0.3683.103,,2019-04-16 12:34:49,2019-04-16 12:34:50,0.335s,PASSED
"click(findTestObject(""Property(owner)/individual owner/owner/Page_Chiragh/span_Emirati""))",Chrome 73.0.3683.103,,2019-04-16 12:34:50,2019-04-16 12:34:50,0.208s,PASSED
"setText(findTestObject(""Property(owner)/individual owner/owner/Page_Chiragh/input_Soon_select2-search__fie""), ""Emirati"")",Chrome 73.0.3683.103,,2019-04-16 12:34:50,2019-04-16 12:34:50,0.308s,PASSED
"sendKeys(findTestObject(""Property(owner)/individual owner/owner/Page_Chiragh/input_Soon_select2-search__fie""), Keys.chord(ENTER))",Chrome 73.0.3683.103,,2019-04-16 12:34:50,2019-04-16 12:34:50,0.104s,PASSED
ownerpassport = RandomStringUtils.randomNumeric(7),Chrome 73.0.3683.103,,2019-04-16 12:34:50,2019-04-16 12:34:50,0.017s,PASSED
"setText(findTestObject(""Property(owner)/individual owner/owner/Page_Chiragh/input_Passport Number_passport""), ownerpassport)",Chrome 73.0.3683.103,,2019-04-16 12:34:50,2019-04-16 12:34:51,0.304s,PASSED
"click(findTestObject(""Property(owner)/individual owner/owner/Page_Chiragh/mat-form-field_Passport Expiry""))",Chrome 73.0.3683.103,,2019-04-16 12:34:51,2019-04-16 12:34:51,0.135s,PASSED
"click(findTestObject(""Property(owner)/individual owner/owner/Page_Chiragh/button_Passport Expiry Date_ma""))",Chrome 73.0.3683.103,,2019-04-16 12:34:51,2019-04-16 12:34:51,0.411s,PASSED
"click(findTestObject(""Property(owner)/individual owner/owner/Page_Chiragh/div_30""))",Chrome 73.0.3683.103,,2019-04-16 12:34:51,2019-04-16 12:34:51,0.143s,PASSED
owneridcard = RandomStringUtils.randomNumeric(7),Chrome 73.0.3683.103,,2019-04-16 12:34:51,2019-04-16 12:34:51,0.001s,PASSED
"setText(findTestObject(""Property(owner)/individual owner/owner/Page_Chiragh/input_ID Card Number_idCardNo""), owneridcard)",Chrome 73.0.3683.103,,2019-04-16 12:34:51,2019-04-16 12:34:52,0.324s,PASSED
"click(findTestObject(""Property(owner)/individual owner/owner/Page_Chiragh/div_ID Card Expiry Date_mat-fo""))",Chrome 73.0.3683.103,,2019-04-16 12:34:52,2019-04-16 12:34:52,0.103s,PASSED
"click(findTestObject(""Property(owner)/individual owner/owner/Page_Chiragh/button_ID Card Expiry Date_mat""))",Chrome 73.0.3683.103,,2019-04-16 12:34:52,2019-04-16 12:34:52,0.305s,PASSED
"click(findTestObject(""Property(owner)/individual owner/owner/Page_Chiragh/td_29""))",Chrome 73.0.3683.103,,2019-04-16 12:34:52,2019-04-16 12:34:52,0.110s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/individual owner/span_(228) Togo""))",Chrome 73.0.3683.103,,2019-04-16 12:34:52,2019-04-16 12:34:52,0.178s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/individual owner/input_JAN 2021_select2-search_""), ownerphcode)",Chrome 73.0.3683.103,,2019-04-16 12:34:52,2019-04-16 12:34:53,0.197s,PASSED
"sendKeys(findTestObject(""Object Repository/Property(owner)/individual owner/input_JAN 2021_select2-search_""), Keys.chord(ENTER))",Chrome 73.0.3683.103,,2019-04-16 12:34:53,2019-04-16 12:34:53,0.066s,PASSED
ownerphno = RandomStringUtils.randomNumeric(8),Chrome 73.0.3683.103,,2019-04-16 12:34:53,2019-04-16 12:34:53,0.000s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/individual owner/input_Phone Number_telephone""), ownerphno)",Chrome 73.0.3683.103,,2019-04-16 12:34:53,2019-04-16 12:34:53,0.316s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/individual owner/span_(971) United Arab Emirate""))",Chrome 73.0.3683.103,,2019-04-16 12:34:53,2019-04-16 12:34:53,0.187s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/individual owner/input_JAN 2021_select2-search_""), ownermobcode)",Chrome 73.0.3683.103,,2019-04-16 12:34:53,2019-04-16 12:34:53,0.191s,PASSED
"sendKeys(findTestObject(""Object Repository/Property(owner)/individual owner/input_JAN 2021_select2-search_""), Keys.chord(ENTER))",Chrome 73.0.3683.103,,2019-04-16 12:34:53,2019-04-16 12:34:53,0.084s,PASSED
ownermobno = RandomStringUtils.randomNumeric(8),Chrome 73.0.3683.103,,2019-04-16 12:34:53,2019-04-16 12:34:53,0.001s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/individual owner/input_Mobile Number_mobile""), ownermobno)",Chrome 73.0.3683.103,,2019-04-16 12:34:53,2019-04-16 12:34:54,0.405s,PASSED
owneremail = RandomStringUtils.randomAlphanumeric(3),Chrome 73.0.3683.103,,2019-04-16 12:34:54,2019-04-16 12:34:54,0.003s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/individual owner/input_Email_email""), owneremail + ""@gmail.com"")",Chrome 73.0.3683.103,,2019-04-16 12:34:54,2019-04-16 12:34:54,0.398s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/individual owner/input_Address_userAddress""), owneraddress)",Chrome 73.0.3683.103,,2019-04-16 12:34:54,2019-04-16 12:34:55,0.465s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/individual owner/span_United Arab Emirates""))",Chrome 73.0.3683.103,,2019-04-16 12:34:55,2019-04-16 12:34:55,0.208s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/individual owner/input_JAN 2021_select2-search_""), ""Arab E"")",Chrome 73.0.3683.103,,2019-04-16 12:34:55,2019-04-16 12:34:55,0.335s,PASSED
"sendKeys(findTestObject(""Object Repository/Property(owner)/individual owner/input_JAN 2021_select2-search_""), Keys.chord(ENTER))",Chrome 73.0.3683.103,,2019-04-16 12:34:55,2019-04-16 12:34:55,0.106s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/individual owner/span_Sharjah""))",Chrome 73.0.3683.103,,2019-04-16 12:34:55,2019-04-16 12:34:55,0.191s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/individual owner/input_JAN 2021_select2-search_""), ""SH"")",Chrome 73.0.3683.103,,2019-04-16 12:34:55,2019-04-16 12:34:56,0.183s,PASSED
"sendKeys(findTestObject(""Object Repository/Property(owner)/individual owner/input_JAN 2021_select2-search_""), Keys.chord(ENTER))",Chrome 73.0.3683.103,,2019-04-16 12:34:56,2019-04-16 12:34:56,0.095s,PASSED
ownerpobox = RandomStringUtils.randomNumeric(8),Chrome 73.0.3683.103,,2019-04-16 12:34:56,2019-04-16 12:34:56,0.001s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/individual owner/input_P.O.Box_pobox""), ownerpobox)",Chrome 73.0.3683.103,,2019-04-16 12:34:56,2019-04-16 12:34:56,0.348s,PASSED
"scrollToElement(findTestObject(""Object Repository/Property(owner)/individual owner/div_jpg png pdf accepted with""), 3)",Chrome 73.0.3683.103,,2019-04-16 12:34:56,2019-04-16 12:34:56,0.097s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Property(owner)/individual owner/div_jpg png pdf accepted with""), 5)",Chrome 73.0.3683.103,,2019-04-16 12:34:56,2019-04-16 12:34:56,0.042s,PASSED
"uploadFile(findTestObject(""Object Repository/Property(owner)/individual owner/div_Upload_upload-doc-div""), ""C:\Users\HP\Katalon Studio\register\Include\images\Scanned Passport Copy.png"")",Chrome 73.0.3683.103,,2019-04-16 12:34:56,2019-04-16 12:34:56,0.088s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-16 12:34:56,2019-04-16 12:35:01,5.033s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/individual owner/button_Next""))",Chrome 73.0.3683.103,,2019-04-16 12:35:01,2019-04-16 12:35:01,0.127s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Property(owner)/individual owner/snack-bar-container_Data  Save""), 5)",Chrome 73.0.3683.103,,2019-04-16 12:35:01,2019-04-16 12:35:04,2.212s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Property(owner)/individual owner/span_Data  Saved Successfully""), 5)",Chrome 73.0.3683.103,,2019-04-16 12:35:04,2019-04-16 12:35:04,0.038s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/form_POA Details POA StatusSel""), 5)",Chrome 73.0.3683.103,,2019-04-16 12:35:04,2019-04-16 12:35:04,0.037s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/button_Close""))",Chrome 73.0.3683.103,,2019-04-16 12:35:04,2019-04-16 12:35:04,0.099s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-16 12:35:04,2019-04-16 12:35:07,3.004s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/mat-select_Select One""))",Chrome 73.0.3683.103,,2019-04-16 12:35:07,2019-04-16 12:35:07,0.413s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/span_Yes""), 5)",Chrome 73.0.3683.103,,2019-04-16 12:35:07,2019-04-16 12:35:07,0.041s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/span_Yes""))",Chrome 73.0.3683.103,,2019-04-16 12:35:07,2019-04-16 12:35:07,0.130s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/input_First Name_userFirstName""), poafirst)",Chrome 73.0.3683.103,,2019-04-16 12:35:07,2019-04-16 12:35:08,0.266s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/input_Middle Name_userMiddleNa""), poamiddle)",Chrome 73.0.3683.103,,2019-04-16 12:35:08,2019-04-16 12:35:08,0.208s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/input_Last Name_userLastName""), poalast)",Chrome 73.0.3683.103,,2019-04-16 12:35:08,2019-04-16 12:35:08,0.266s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-16 12:35:08,2019-04-16 12:35:11,3.004s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/nationality/Page_Chiragh/span_Select""))",Chrome 73.0.3683.103,,2019-04-16 12:35:11,2019-04-16 12:35:12,0.316s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/nationality/Page_Chiragh/input__select2-search__field""), ""Pakistani"")",Chrome 73.0.3683.103,,2019-04-16 12:35:12,2019-04-16 12:35:12,0.313s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-16 12:35:12,2019-04-16 12:35:15,3.004s,PASSED
"sendKeys(findTestObject(""Object Repository/Property(owner)/poa/nationality/Page_Chiragh/input__select2-search__field""), Keys.chord(ENTER))",Chrome 73.0.3683.103,,2019-04-16 12:35:15,2019-04-16 12:35:15,0.196s,PASSED
poapassport = RandomStringUtils.randomNumeric(7),Chrome 73.0.3683.103,,2019-04-16 12:35:15,2019-04-16 12:35:15,0.003s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/input_Passport Number_passport""), poapassport)",Chrome 73.0.3683.103,,2019-04-16 12:35:15,2019-04-16 12:35:15,0.287s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/div_Passport Expiry Date_mat-f""))",Chrome 73.0.3683.103,,2019-04-16 12:35:15,2019-04-16 12:35:15,0.141s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/button_Passport Expiry Date_ma""))",Chrome 73.0.3683.103,,2019-04-16 12:35:15,2019-04-16 12:35:16,0.223s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/Page_Chiragh/button_FEB 2019""))",Chrome 73.0.3683.103,,2019-04-16 12:35:16,2019-04-16 12:35:16,0.187s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/div_2021""))",Chrome 73.0.3683.103,,2019-04-16 12:35:16,2019-04-16 12:35:16,0.198s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/div_DEC""))",Chrome 73.0.3683.103,,2019-04-16 12:35:16,2019-04-16 12:35:16,0.264s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/div_27""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-16 12:35:16,2019-04-16 12:35:16,0.105s,PASSED
poaidcard = RandomStringUtils.randomNumeric(7),Chrome 73.0.3683.103,,2019-04-16 12:35:16,2019-04-16 12:35:16,0.000s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/input_ID Card Number_idCardNo""), poaidcard)",Chrome 73.0.3683.103,,2019-04-16 12:35:16,2019-04-16 12:35:17,0.323s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-16 12:35:17,2019-04-16 12:35:20,3.005s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/mat-form-field_ID Card Expiry""))",Chrome 73.0.3683.103,,2019-04-16 12:35:20,2019-04-16 12:35:20,0.175s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/button_ID Card Expiry Date_mat""))",Chrome 73.0.3683.103,,2019-04-16 12:35:20,2019-04-16 12:35:20,0.252s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/id card expiry/Page_Chiragh/button_JAN 2019""))",Chrome 73.0.3683.103,,2019-04-16 12:35:20,2019-04-16 12:35:20,0.216s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Property(owner)/poa/id card expiry/Page_Chiragh/div_20162017201820192020202120""), 5)",Chrome 73.0.3683.103,,2019-04-16 12:35:20,2019-04-16 12:35:20,0.028s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/id card expiry/Page_Chiragh/div_2021""))",Chrome 73.0.3683.103,,2019-04-16 12:35:20,2019-04-16 12:35:21,0.186s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/id card expiry/Page_Chiragh/div_SEP""))",Chrome 73.0.3683.103,,2019-04-16 12:35:21,2019-04-16 12:35:21,0.375s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/id card expiry/Page_Chiragh/div_16""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-16 12:35:21,2019-04-16 12:35:21,0.100s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-16 12:35:21,2019-04-16 12:35:26,5.002s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/Page_Chiragh/span_Select""))",Chrome 73.0.3683.103,,2019-04-16 12:35:26,2019-04-16 12:35:26,0.366s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/Page_Chiragh/input__select2-search__field""), ""971"")",Chrome 73.0.3683.103,,2019-04-16 12:35:26,2019-04-16 12:35:27,0.256s,PASSED
"sendKeys(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/Page_Chiragh/input__select2-search__field""), Keys.chord(ENTER))",Chrome 73.0.3683.103,,2019-04-16 12:35:27,2019-04-16 12:35:27,0.089s,PASSED
poaphnno = RandomStringUtils.randomNumeric(7),Chrome 73.0.3683.103,,2019-04-16 12:35:27,2019-04-16 12:35:27,0.000s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/input_Phone Number_telephone""), poaphnno)",Chrome 73.0.3683.103,,2019-04-16 12:35:27,2019-04-16 12:35:27,0.317s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Mobile Number/Page_Chiragh/span_Select""))",Chrome 73.0.3683.103,,2019-04-16 12:35:27,2019-04-16 12:35:27,0.135s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/Mobile Number/Page_Chiragh/input__select2-search__field""), ""971"")",Chrome 73.0.3683.103,,2019-04-16 12:35:27,2019-04-16 12:35:28,0.259s,PASSED
"sendKeys(findTestObject(""Object Repository/Property(owner)/poa/Mobile Number/Page_Chiragh/input__select2-search__field""), Keys.chord(ENTER))",Chrome 73.0.3683.103,,2019-04-16 12:35:28,2019-04-16 12:35:28,0.103s,PASSED
poamobno = RandomStringUtils.randomNumeric(7),Chrome 73.0.3683.103,,2019-04-16 12:35:28,2019-04-16 12:35:28,0.001s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/input_Mobile Number_mobile""), poamobno)",Chrome 73.0.3683.103,,2019-04-16 12:35:28,2019-04-16 12:35:28,0.378s,PASSED
poaemail = RandomStringUtils.randomAlphanumeric(3),Chrome 73.0.3683.103,,2019-04-16 12:35:28,2019-04-16 12:35:28,0.000s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/input_Email_email""), poaemail + ""@GMAIL.COM"")",Chrome 73.0.3683.103,,2019-04-16 12:35:28,2019-04-16 12:35:28,0.365s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/input_Address_userAddress""), poaaddress)",Chrome 73.0.3683.103,,2019-04-16 12:35:28,2019-04-16 12:35:29,0.536s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/country/Page_Chiragh/span_Select""))",Chrome 73.0.3683.103,,2019-04-16 12:35:29,2019-04-16 12:35:29,0.134s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/country/Page_Chiragh/input__select2-search__field""), ""ARAB E"")",Chrome 73.0.3683.103,,2019-04-16 12:35:29,2019-04-16 12:35:29,0.304s,PASSED
"sendKeys(findTestObject(""Object Repository/Property(owner)/poa/country/Page_Chiragh/input__select2-search__field""), Keys.chord(ENTER))",Chrome 73.0.3683.103,,2019-04-16 12:35:29,2019-04-16 12:35:29,0.111s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/city/Page_Chiragh/span_Select""))",Chrome 73.0.3683.103,,2019-04-16 12:35:29,2019-04-16 12:35:30,0.130s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/city/Page_Chiragh/input__select2-search__field""), ""SHA"")",Chrome 73.0.3683.103,,2019-04-16 12:35:30,2019-04-16 12:35:30,0.214s,PASSED
"sendKeys(findTestObject(""Object Repository/Property(owner)/poa/city/Page_Chiragh/input__select2-search__field""), Keys.chord(ENTER))",Chrome 73.0.3683.103,,2019-04-16 12:35:30,2019-04-16 12:35:30,0.107s,PASSED
poapobox = RandomStringUtils.randomNumeric(7),Chrome 73.0.3683.103,,2019-04-16 12:35:30,2019-04-16 12:35:30,0.000s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/input_P.O.Box_pobox""), poapobox)",Chrome 73.0.3683.103,,2019-04-16 12:35:30,2019-04-16 12:35:30,0.264s,PASSED
poano = RandomStringUtils.randomNumeric(7),Chrome 73.0.3683.103,,2019-04-16 12:35:30,2019-04-16 12:35:30,0.001s,PASSED
"setText(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/input_POA Number_poaNumber""), poano)",Chrome 73.0.3683.103,,2019-04-16 12:35:30,2019-04-16 12:35:30,0.288s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/poa expiry date/Page_Chiragh/div_POA Expiry Date_mat-form-f""))",Chrome 73.0.3683.103,,2019-04-16 12:35:30,2019-04-16 12:35:31,0.133s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/poa expiry date/Page_Chiragh/button_POA Expiry Date_mat-ico""))",Chrome 73.0.3683.103,,2019-04-16 12:35:31,2019-04-16 12:35:31,0.350s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/poa expiry date/Page_Chiragh/button_JAN 2019""))",Chrome 73.0.3683.103,,2019-04-16 12:35:31,2019-04-16 12:35:31,0.196s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/poa expiry date/Page_Chiragh/div_2021""))",Chrome 73.0.3683.103,,2019-04-16 12:35:31,2019-04-16 12:35:31,0.181s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/poa expiry date/Page_Chiragh/div_AUG""))",Chrome 73.0.3683.103,,2019-04-16 12:35:31,2019-04-16 12:35:32,0.253s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/poa expiry date/Page_Chiragh/div_11""))",Chrome 73.0.3683.103,,2019-04-16 12:35:32,2019-04-16 12:35:32,0.152s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/mat-select_Select One_1""))",Chrome 73.0.3683.103,,2019-04-16 12:35:32,2019-04-16 12:35:32,0.116s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/mat-option_Individual Property""))",Chrome 73.0.3683.103,,2019-04-16 12:35:32,2019-04-16 12:35:32,0.135s,PASSED
"scrollToElement(findTestObject(""Object Repository/Property(owner)/poa/Scanned Passport Copy/Page_Chiragh/div_jpg png pdf accepted with""), 5)",Chrome 73.0.3683.103,,2019-04-16 12:35:32,2019-04-16 12:35:32,0.040s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Property(owner)/poa/Scanned Passport Copy/Page_Chiragh/div_jpg png pdf accepted with""), 5)",Chrome 73.0.3683.103,,2019-04-16 12:35:32,2019-04-16 12:35:32,0.022s,PASSED
delay(6),Chrome 73.0.3683.103,,2019-04-16 12:35:32,2019-04-16 12:35:38,6.004s,PASSED
"uploadFile(findTestObject(""Object Repository/Property(owner)/poa/Scanned Passport Copy/Page_Chiragh/div_Scanned Passport Copy_doc-""), ""C:\Users\HP\Katalon Studio\register\Include\images\Scanned Passport Copy.png"")",Chrome 73.0.3683.103,,2019-04-16 12:35:38,2019-04-16 12:35:38,0.172s,PASSED
"scrollToElement(findTestObject(""Object Repository/Property(owner)/poa/Scanned Notarized POA/Page_Chiragh/div_Upload_upload-doc-div""), 5)",Chrome 73.0.3683.103,,2019-04-16 12:35:38,2019-04-16 12:35:38,0.054s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Property(owner)/poa/Scanned Notarized POA/Page_Chiragh/div_Upload_upload-doc-div""), 5)",Chrome 73.0.3683.103,,2019-04-16 12:35:38,2019-04-16 12:35:38,0.023s,PASSED
delay(7),Chrome 73.0.3683.103,,2019-04-16 12:35:38,2019-04-16 12:35:45,7.002s,PASSED
"uploadFile(findTestObject(""Object Repository/Property(owner)/poa/Scanned Notarized POA/Page_Chiragh/div_(International POA should""), ""C:\Users\HP\Katalon Studio\register\Include\images\Scanned Passport Copy.png"")",Chrome 73.0.3683.103,,2019-04-16 12:35:45,2019-04-16 12:35:45,0.139s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/span_General POA not accepted_""))",Chrome 73.0.3683.103,,2019-04-16 12:35:45,2019-04-16 12:35:46,0.103s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-16 12:35:46,2019-04-16 12:35:49,3.003s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/button_Next""))",Chrome 73.0.3683.103,,2019-04-16 12:35:49,2019-04-16 12:35:49,0.241s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/snack-bar-container_Data  Save""), 5)",Chrome 73.0.3683.103,,2019-04-16 12:35:49,2019-04-16 12:35:51,1.733s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/span_Data  Saved Successfully""), 5)",Chrome 73.0.3683.103,,2019-04-16 12:35:51,2019-04-16 12:35:51,0.034s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Property(owner)/poa/Page_Chiragh/div_Property DetailsArea Detai""), 5)",Chrome 73.0.3683.103,,2019-04-16 12:35:51,2019-04-16 12:35:51,0.041s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-16 12:35:51,2019-04-16 12:35:54,3.002s,PASSED
"click(findTestObject(""Object Repository/Property(owner)/property/Property Status/Page_Chiragh/mat-select_Select One""))",Chrome 73.0.3683.103,,2019-04-16 12:35:54,2019-04-16 12:35:54,0.305s,PASSED
