Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"if (verifyElementPresent(findTestObject(""Object Repository/verification hod/approved leads tab/Page_Chiragh.com Admin/th_Assignee""), 4) && verifyElementPresent(findTestObject(""Object Repository/verification hod/approved leads tab/Page_Chiragh.com Admin/span_Approved""), 4))",Chrome 73.0.3683.103,,2019-04-17 16:19:56,2019-04-17 16:19:57,0.912s,PASSED
,,,,,,
Test Cases/verification hod/buyer/archived,Chrome 73.0.3683.103,,2019-04-17 16:19:57,2019-04-17 16:20:25,27.354s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-17 16:19:57,2019-04-17 16:20:00,2.468s,PASSED
"navigateToUrl(""http://admin-chiragh.surge.sh/"")",Chrome 73.0.3683.103,,2019-04-17 16:20:00,2019-04-17 16:20:09,8.604s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-17 16:20:09,2019-04-17 16:20:10,1.121s,PASSED
waitForPageLoad(8),Chrome 73.0.3683.103,,2019-04-17 16:20:10,2019-04-17 16:20:10,0.011s,PASSED
"click(findTestObject(""Object Repository/verification hod/archived leads tab/Page_Chiragh.com Admin/div_Username""))",Chrome 73.0.3683.103,,2019-04-17 16:20:10,2019-04-17 16:20:10,0.099s,PASSED
"setText(findTestObject(""Object Repository/verification hod/archived leads tab/Page_Chiragh.com Admin/input_Admin Panel_userName""), ""arsalankhalid"")",Chrome 73.0.3683.103,,2019-04-17 16:20:10,2019-04-17 16:20:10,0.213s,PASSED
"click(findTestObject(""Object Repository/verification hod/archived leads tab/Page_Chiragh.com Admin/div_Password""))",Chrome 73.0.3683.103,,2019-04-17 16:20:10,2019-04-17 16:20:10,0.092s,PASSED
"setEncryptedText(findTestObject(""Object Repository/verification hod/archived leads tab/Page_Chiragh.com Admin/input_Username_password""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 73.0.3683.103,,2019-04-17 16:20:10,2019-04-17 16:20:10,0.147s,PASSED
"doubleClick(findTestObject(""Object Repository/verification hod/archived leads tab/Page_Chiragh.com Admin/span_Login""))",Chrome 73.0.3683.103,,2019-04-17 16:20:10,2019-04-17 16:20:10,0.126s,PASSED
"click(findTestObject(""Object Repository/verification hod/buyer/Page_Chiragh.com Admin/a_Buyer""))",Chrome 73.0.3683.103,,2019-04-17 16:20:10,2019-04-17 16:20:14,3.324s,PASSED
"click(findTestObject(""Object Repository/verification hod/archived leads tab/Page_Chiragh.com Admin/a_Archived Leads""))",Chrome 73.0.3683.103,,2019-04-17 16:20:14,2019-04-17 16:20:14,0.132s,PASSED
delay(10),Chrome 73.0.3683.103,,2019-04-17 16:20:14,2019-04-17 16:20:24,10.004s,PASSED
"if (verifyElementPresent(findTestObject(""Object Repository/verification hod/archived leads tab/Page_Chiragh.com Admin/th_Assignee""), 4) && verifyElementPresent(findTestObject(""Object Repository/verification hod/archived leads tab/Page_Chiragh.com Admin/span_archived""), 4))",Chrome 73.0.3683.103,,2019-04-17 16:20:24,2019-04-17 16:20:25,0.810s,PASSED
,,,,,,
Test Cases/verification hod/buyer/In process,Chrome 73.0.3683.103,,2019-04-17 16:20:25,2019-04-17 16:20:57,32.293s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-17 16:20:25,2019-04-17 16:20:27,2.596s,PASSED
"navigateToUrl(""http://admin-chiragh.surge.sh/"")",Chrome 73.0.3683.103,,2019-04-17 16:20:27,2019-04-17 16:20:36,8.426s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-17 16:20:36,2019-04-17 16:20:37,1.125s,PASSED
waitForPageLoad(8),Chrome 73.0.3683.103,,2019-04-17 16:20:37,2019-04-17 16:20:37,0.010s,PASSED
"setText(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/input_Admin Panel_userName""), ""arsalankhalid"")",Chrome 73.0.3683.103,,2019-04-17 16:20:37,2019-04-17 16:20:37,0.188s,PASSED
"click(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/div_Password""))",Chrome 73.0.3683.103,,2019-04-17 16:20:37,2019-04-17 16:20:37,0.086s,PASSED
"setEncryptedText(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/input_Username_password""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 73.0.3683.103,,2019-04-17 16:20:37,2019-04-17 16:20:37,0.159s,PASSED
"click(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/button_Login""))",Chrome 73.0.3683.103,,2019-04-17 16:20:37,2019-04-17 16:20:38,0.087s,PASSED
"click(findTestObject(""Object Repository/verification hod/buyer/Page_Chiragh.com Admin/a_Buyer""))",Chrome 73.0.3683.103,,2019-04-17 16:20:38,2019-04-17 16:20:41,3.445s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 16:20:41,2019-04-17 16:20:46,5.002s,PASSED
"click(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/a_In Process""))",Chrome 73.0.3683.103,,2019-04-17 16:20:46,2019-04-17 16:20:46,0.142s,PASSED
delay(10),Chrome 73.0.3683.103,,2019-04-17 16:20:46,2019-04-17 16:20:56,10.002s,PASSED
"if (verifyElementPresent(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/th_Assignee""), 4) && verifyElementPresent(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/span_in process""), 4))",Chrome 73.0.3683.103,,2019-04-17 16:20:56,2019-04-17 16:20:57,0.790s,PASSED
,,,,,,
Test Cases/verification hod/buyer/new leads tab,Chrome 73.0.3683.103,,2019-04-17 16:20:57,2019-04-17 16:21:31,33.733s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-17 16:20:57,2019-04-17 16:21:00,2.395s,PASSED
navigateToUrl(url),Chrome 73.0.3683.103,,2019-04-17 16:21:00,2019-04-17 16:21:09,9.499s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-17 16:21:09,2019-04-17 16:21:10,1.121s,PASSED
waitForPageLoad(8),Chrome 73.0.3683.103,,2019-04-17 16:21:10,2019-04-17 16:21:10,0.010s,PASSED
"setText(findTestObject(""Object Repository/verification hod/new leads tab/Page_Chiragh.com Admin/input_Admin Panel_userName""), ""arsalankhalid"")",Chrome 73.0.3683.103,,2019-04-17 16:21:10,2019-04-17 16:21:10,0.245s,PASSED
"click(findTestObject(""Object Repository/verification hod/new leads tab/Page_Chiragh.com Admin/div_Password""))",Chrome 73.0.3683.103,,2019-04-17 16:21:10,2019-04-17 16:21:11,0.108s,PASSED
"setEncryptedText(findTestObject(""Object Repository/verification hod/new leads tab/Page_Chiragh.com Admin/input_Username_password""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 73.0.3683.103,,2019-04-17 16:21:11,2019-04-17 16:21:11,0.175s,PASSED
"click(findTestObject(""Object Repository/verification hod/new leads tab/Page_Chiragh.com Admin/button_Login""))",Chrome 73.0.3683.103,,2019-04-17 16:21:11,2019-04-17 16:21:11,0.110s,PASSED
waitForPageLoad(8),Chrome 73.0.3683.103,,2019-04-17 16:21:11,2019-04-17 16:21:11,0.014s,PASSED
"click(findTestObject(""Object Repository/verification hod/buyer/Page_Chiragh.com Admin/a_Buyer""))",Chrome 73.0.3683.103,,2019-04-17 16:21:11,2019-04-17 16:21:15,3.755s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 16:21:15,2019-04-17 16:21:20,5.004s,PASSED
"click(findTestObject(""Object Repository/verification hod/new leads tab/Page_Chiragh.com Admin/a_New Leads""))",Chrome 73.0.3683.103,,2019-04-17 16:21:20,2019-04-17 16:21:20,0.180s,PASSED
delay(7),Chrome 73.0.3683.103,,2019-04-17 16:21:20,2019-04-17 16:21:27,7.004s,PASSED
"if (verifyElementPresent(findTestObject(""Object Repository/verification hod/new leads tab/Page_Chiragh.com Admin/th_Assign To""), 4) || verifyElementPresent(""Object Repository/verification hod/new leads tab/Page_Chiragh.com Admin/h3_This collection is empty.."", 4))",Chrome 73.0.3683.103,,2019-04-17 16:21:27,2019-04-17 16:21:31,3.894s,PASSED
,,,,,,
Test Cases/verification hod/buyer/owner documents,Chrome 73.0.3683.103,,2019-04-17 16:21:31,2019-04-17 16:22:43,1m - 11.900s,FAILED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-17 16:21:31,2019-04-17 16:21:33,2.412s,PASSED
navigateToUrl(url),Chrome 73.0.3683.103,,2019-04-17 16:21:33,2019-04-17 16:21:43,9.793s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-17 16:21:43,2019-04-17 16:21:44,1.158s,PASSED
waitForPageLoad(8),Chrome 73.0.3683.103,,2019-04-17 16:21:44,2019-04-17 16:21:44,0.014s,PASSED
"click(findTestObject(""Object Repository/verification hod/property details present/Page_Chiragh.com Admin/form_Admin PanelUsernamePasswo""))",Chrome 73.0.3683.103,,2019-04-17 16:21:44,2019-04-17 16:21:44,0.141s,PASSED
"click(findTestObject(""Object Repository/verification hod/property details present/Page_Chiragh.com Admin/div_Username""))",Chrome 73.0.3683.103,,2019-04-17 16:21:44,2019-04-17 16:21:45,0.111s,PASSED
"setText(findTestObject(""Object Repository/verification hod/property details present/Page_Chiragh.com Admin/input_Admin Panel_userName""), ""arsalankhalid"")",Chrome 73.0.3683.103,,2019-04-17 16:21:45,2019-04-17 16:21:45,0.196s,PASSED
"setEncryptedText(findTestObject(""Object Repository/verification hod/property details present/Page_Chiragh.com Admin/input_Username_password""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 73.0.3683.103,,2019-04-17 16:21:45,2019-04-17 16:21:45,0.154s,PASSED
"click(findTestObject(""Object Repository/verification hod/property details present/Page_Chiragh.com Admin/button_Login""))",Chrome 73.0.3683.103,,2019-04-17 16:21:45,2019-04-17 16:21:45,0.083s,PASSED
"click(findTestObject(""Object Repository/verification hod/property details present/Page_Chiragh.com Admin/a_In Process""))",Chrome 73.0.3683.103,,2019-04-17 16:21:45,2019-04-17 16:21:48,3.454s,PASSED
"click(findTestObject(""Object Repository/verification hod/buyer/Page_Chiragh.com Admin/a_Buyer""))",Chrome 73.0.3683.103,,2019-04-17 16:21:48,2019-04-17 16:21:49,0.133s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 16:21:49,2019-04-17 16:21:54,5.004s,PASSED
"click(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/a_In Process""))",Chrome 73.0.3683.103,,2019-04-17 16:21:54,2019-04-17 16:21:54,0.209s,PASSED
delay(8),Chrome 73.0.3683.103,,2019-04-17 16:21:54,2019-04-17 16:22:02,8.002s,PASSED
"click(findTestObject(""Object Repository/verification hod/buyer/Page_Chiragh.com Admin/a_Project 51463 Most Desired 0""))",Chrome 73.0.3683.103,,2019-04-17 16:22:02,2019-04-17 16:22:02,0.220s,PASSED
delay(8),Chrome 73.0.3683.103,,2019-04-17 16:22:02,2019-04-17 16:22:10,8.002s,PASSED
"click(findTestObject(""Object Repository/verification hod/owner document/Page_Chiragh.com Admin/a_Owner 1 Bradley Jena_attachm""))",Chrome 73.0.3683.103,,2019-04-17 16:22:10,2019-04-17 16:22:43,32.605s,FAILED
,,,,,,
Test Cases/verification hod/buyer/poa documents,Chrome 73.0.3683.103,,2019-04-17 16:22:43,2019-04-17 16:23:24,41.617s,FAILED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-17 16:22:43,2019-04-17 16:22:46,3.238s,PASSED
navigateToUrl(url),Chrome 73.0.3683.103,,2019-04-17 16:22:46,2019-04-17 16:22:55,9.034s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-17 16:22:55,2019-04-17 16:22:56,1.124s,PASSED
waitForPageLoad(8),Chrome 73.0.3683.103,,2019-04-17 16:22:56,2019-04-17 16:22:56,0.010s,PASSED
"click(findTestObject(""Object Repository/verification hod/property details present/Page_Chiragh.com Admin/form_Admin PanelUsernamePasswo""))",Chrome 73.0.3683.103,,2019-04-17 16:22:56,2019-04-17 16:22:57,0.099s,PASSED
"click(findTestObject(""Object Repository/verification hod/property details present/Page_Chiragh.com Admin/div_Username""))",Chrome 73.0.3683.103,,2019-04-17 16:22:57,2019-04-17 16:22:57,0.119s,PASSED
"setText(findTestObject(""Object Repository/verification hod/property details present/Page_Chiragh.com Admin/input_Admin Panel_userName""), ""arsalankhalid"")",Chrome 73.0.3683.103,,2019-04-17 16:22:57,2019-04-17 16:22:57,0.189s,PASSED
"setEncryptedText(findTestObject(""Object Repository/verification hod/property details present/Page_Chiragh.com Admin/input_Username_password""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 73.0.3683.103,,2019-04-17 16:22:57,2019-04-17 16:22:57,0.161s,PASSED
"click(findTestObject(""Object Repository/verification hod/property details present/Page_Chiragh.com Admin/button_Login""))",Chrome 73.0.3683.103,,2019-04-17 16:22:57,2019-04-17 16:22:57,0.093s,PASSED
"click(findTestObject(""Object Repository/verification hod/buyer/Page_Chiragh.com Admin/a_Buyer""))",Chrome 73.0.3683.103,,2019-04-17 16:22:57,2019-04-17 16:23:01,3.391s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 16:23:01,2019-04-17 16:23:06,5.002s,PASSED
"click(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/a_In Process""))",Chrome 73.0.3683.103,,2019-04-17 16:23:06,2019-04-17 16:23:06,0.173s,PASSED
delay(8),Chrome 73.0.3683.103,,2019-04-17 16:23:06,2019-04-17 16:23:14,8.003s,PASSED
"click(findTestObject(""Object Repository/verification hod/buyer/Page_Chiragh.com Admin/a_Project 51463 Most Desired 0""))",Chrome 73.0.3683.103,,2019-04-17 16:23:14,2019-04-17 16:23:14,0.259s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 16:23:14,2019-04-17 16:23:19,5.003s,PASSED
"doubleClick(findTestObject(""Object Repository/verification hod/buyer/Page_Chiragh.com Admin/div_POAs""))",Chrome 73.0.3683.103,,2019-04-17 16:23:19,2019-04-17 16:23:19,0.195s,PASSED
"if (verifyElementPresent(findTestObject(""Object Repository/verification hod/property details present/Page_Chiragh.com Admin/span_POA Status""), 4))",Chrome 73.0.3683.103,,2019-04-17 16:23:19,2019-04-17 16:23:24,5.101s,FAILED
,,,,,,
Test Cases/verification hod/buyer/request for change,Chrome 73.0.3683.103,,2019-04-17 16:23:24,2019-04-17 16:23:58,33.934s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-17 16:23:25,2019-04-17 16:23:28,3.086s,PASSED
navigateToUrl(url),Chrome 73.0.3683.103,,2019-04-17 16:23:28,2019-04-17 16:23:37,9.457s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-17 16:23:37,2019-04-17 16:23:38,1.150s,PASSED
waitForPageLoad(8),Chrome 73.0.3683.103,,2019-04-17 16:23:38,2019-04-17 16:23:38,0.012s,PASSED
"click(findTestObject(""Object Repository/verification hod/request for change/Page_Chiragh.com Admin/div_Username""))",Chrome 73.0.3683.103,,2019-04-17 16:23:38,2019-04-17 16:23:39,0.145s,PASSED
"setText(findTestObject(""Object Repository/verification hod/request for change/Page_Chiragh.com Admin/input_Admin Panel_userName""), ""arsalankhalid"")",Chrome 73.0.3683.103,,2019-04-17 16:23:39,2019-04-17 16:23:39,0.225s,PASSED
"click(findTestObject(""Object Repository/verification hod/request for change/Page_Chiragh.com Admin/div_Password""))",Chrome 73.0.3683.103,,2019-04-17 16:23:39,2019-04-17 16:23:39,0.111s,PASSED
"setEncryptedText(findTestObject(""Object Repository/verification hod/request for change/Page_Chiragh.com Admin/input_Username_password""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 73.0.3683.103,,2019-04-17 16:23:39,2019-04-17 16:23:39,0.223s,PASSED
"click(findTestObject(""Object Repository/verification hod/request for change/Page_Chiragh.com Admin/button_Login""))",Chrome 73.0.3683.103,,2019-04-17 16:23:39,2019-04-17 16:23:39,0.098s,PASSED
"click(findTestObject(""Object Repository/verification hod/buyer/Page_Chiragh.com Admin/a_Buyer""))",Chrome 73.0.3683.103,,2019-04-17 16:23:39,2019-04-17 16:23:43,3.356s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 16:23:43,2019-04-17 16:23:48,5.002s,PASSED
"click(findTestObject(""Object Repository/verification hod/request for change/Page_Chiragh.com Admin/a_Request for Change""))",Chrome 73.0.3683.103,,2019-04-17 16:23:48,2019-04-17 16:23:48,0.226s,PASSED
delay(8),Chrome 73.0.3683.103,,2019-04-17 16:23:48,2019-04-17 16:23:56,8.003s,PASSED
"click(findTestObject(""Object Repository/verification hod/buyer/Page_Chiragh.com Admin/a_Project 51463 Most Desired 0""))",Chrome 73.0.3683.103,,2019-04-17 16:23:56,2019-04-17 16:23:56,0.219s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/verification hod/request for change/Page_Chiragh.com Admin/span_Your are in request for c""), 4)",Chrome 73.0.3683.103,,2019-04-17 16:23:56,2019-04-17 16:23:57,1.248s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/verification hod/request for change/Page_Chiragh.com Admin/span_Total Requests""), 4)",Chrome 73.0.3683.103,,2019-04-17 16:23:57,2019-04-17 16:23:57,0.073s,PASSED
"click(findTestObject(""Object Repository/verification hod/request for change/Page_Chiragh.com Admin/img""))",Chrome 73.0.3683.103,,2019-04-17 16:23:57,2019-04-17 16:23:57,0.142s,PASSED
closeBrowser(),Chrome 73.0.3683.103,,2019-04-17 16:23:57,2019-04-17 16:23:58,0.731s,PASSED
,,,,,,
Test Cases/verification hod/seller/approved leads,Chrome 73.0.3683.103,,2019-04-17 16:23:58,2019-04-17 16:24:32,33.771s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-17 16:23:59,2019-04-17 16:24:01,2.722s,PASSED
"navigateToUrl(""http://admin-chiragh.surge.sh/"")",Chrome 73.0.3683.103,,2019-04-17 16:24:01,2019-04-17 16:24:11,9.990s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-17 16:24:11,2019-04-17 16:24:12,1.122s,PASSED
waitForPageLoad(8),Chrome 73.0.3683.103,,2019-04-17 16:24:12,2019-04-17 16:24:12,0.008s,PASSED
"click(findTestObject(""Object Repository/verification hod/approved leads tab/Page_Chiragh.com Admin/div_Username""))",Chrome 73.0.3683.103,,2019-04-17 16:24:12,2019-04-17 16:24:12,0.103s,PASSED
"setText(findTestObject(""Object Repository/verification hod/approved leads tab/Page_Chiragh.com Admin/input_Admin Panel_userName""), ""arsalankhalid"")",Chrome 73.0.3683.103,,2019-04-17 16:24:12,2019-04-17 16:24:13,0.200s,PASSED
"setEncryptedText(findTestObject(""Object Repository/verification hod/approved leads tab/Page_Chiragh.com Admin/input_Username_password""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 73.0.3683.103,,2019-04-17 16:24:13,2019-04-17 16:24:13,0.154s,PASSED
"click(findTestObject(""Object Repository/verification hod/approved leads tab/Page_Chiragh.com Admin/button_Login""))",Chrome 73.0.3683.103,,2019-04-17 16:24:13,2019-04-17 16:24:13,0.091s,PASSED
"click(findTestObject(""Object Repository/verification hod/approved leads tab/Page_Chiragh.com Admin/a_Approved Leads""))",Chrome 73.0.3683.103,,2019-04-17 16:24:13,2019-04-17 16:24:16,3.284s,PASSED
delay(15),Chrome 73.0.3683.103,,2019-04-17 16:24:16,2019-04-17 16:24:31,15.004s,PASSED
"if (verifyElementPresent(findTestObject(""Object Repository/verification hod/approved leads tab/Page_Chiragh.com Admin/th_Assignee""), 4) && verifyElementPresent(findTestObject(""Object Repository/verification hod/approved leads tab/Page_Chiragh.com Admin/span_Approved""), 4))",Chrome 73.0.3683.103,,2019-04-17 16:24:31,2019-04-17 16:24:32,0.805s,PASSED
,,,,,,
Test Cases/verification hod/seller/archived leads tab,Chrome 73.0.3683.103,,2019-04-17 16:24:32,2019-04-17 16:25:00,27.739s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-17 16:24:32,2019-04-17 16:24:35,2.430s,PASSED
"navigateToUrl(""http://admin-chiragh.surge.sh/"")",Chrome 73.0.3683.103,,2019-04-17 16:24:35,2019-04-17 16:24:44,8.875s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-17 16:24:44,2019-04-17 16:24:45,1.161s,PASSED
waitForPageLoad(8),Chrome 73.0.3683.103,,2019-04-17 16:24:45,2019-04-17 16:24:45,0.012s,PASSED
"click(findTestObject(""Object Repository/verification hod/archived leads tab/Page_Chiragh.com Admin/div_Username""))",Chrome 73.0.3683.103,,2019-04-17 16:24:45,2019-04-17 16:24:45,0.155s,PASSED
"setText(findTestObject(""Object Repository/verification hod/archived leads tab/Page_Chiragh.com Admin/input_Admin Panel_userName""), ""arsalankhalid"")",Chrome 73.0.3683.103,,2019-04-17 16:24:45,2019-04-17 16:24:45,0.256s,PASSED
"click(findTestObject(""Object Repository/verification hod/archived leads tab/Page_Chiragh.com Admin/div_Password""))",Chrome 73.0.3683.103,,2019-04-17 16:24:45,2019-04-17 16:24:45,0.109s,PASSED
"setEncryptedText(findTestObject(""Object Repository/verification hod/archived leads tab/Page_Chiragh.com Admin/input_Username_password""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 73.0.3683.103,,2019-04-17 16:24:45,2019-04-17 16:24:45,0.162s,PASSED
"doubleClick(findTestObject(""Object Repository/verification hod/archived leads tab/Page_Chiragh.com Admin/span_Login""))",Chrome 73.0.3683.103,,2019-04-17 16:24:45,2019-04-17 16:24:46,0.098s,PASSED
"click(findTestObject(""Object Repository/verification hod/archived leads tab/Page_Chiragh.com Admin/a_Archived Leads""))",Chrome 73.0.3683.103,,2019-04-17 16:24:46,2019-04-17 16:24:49,3.385s,PASSED
delay(10),Chrome 73.0.3683.103,,2019-04-17 16:24:49,2019-04-17 16:24:59,10.002s,PASSED
"if (verifyElementPresent(findTestObject(""Object Repository/verification hod/archived leads tab/Page_Chiragh.com Admin/th_Assignee""), 4) && verifyElementPresent(findTestObject(""Object Repository/verification hod/archived leads tab/Page_Chiragh.com Admin/span_archived""), 4))",Chrome 73.0.3683.103,,2019-04-17 16:24:59,2019-04-17 16:25:00,0.803s,PASSED
,,,,,,
Test Cases/verification hod/seller/In process tab,Chrome 73.0.3683.103,,2019-04-17 16:25:00,2019-04-17 16:25:30,29.826s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-17 16:25:00,2019-04-17 16:25:02,2.305s,PASSED
"navigateToUrl(""http://admin-chiragh.surge.sh/"")",Chrome 73.0.3683.103,,2019-04-17 16:25:02,2019-04-17 16:25:13,10.794s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-17 16:25:13,2019-04-17 16:25:14,1.165s,PASSED
waitForPageLoad(8),Chrome 73.0.3683.103,,2019-04-17 16:25:14,2019-04-17 16:25:14,0.013s,PASSED
"setText(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/input_Admin Panel_userName""), ""arsalankhalid"")",Chrome 73.0.3683.103,,2019-04-17 16:25:14,2019-04-17 16:25:14,0.227s,PASSED
"click(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/div_Password""))",Chrome 73.0.3683.103,,2019-04-17 16:25:14,2019-04-17 16:25:15,0.090s,PASSED
"setEncryptedText(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/input_Username_password""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 73.0.3683.103,,2019-04-17 16:25:15,2019-04-17 16:25:15,0.196s,PASSED
"click(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/button_Login""))",Chrome 73.0.3683.103,,2019-04-17 16:25:15,2019-04-17 16:25:15,0.131s,PASSED
"click(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/a_In Process""))",Chrome 73.0.3683.103,,2019-04-17 16:25:15,2019-04-17 16:25:19,3.810s,PASSED
delay(10),Chrome 73.0.3683.103,,2019-04-17 16:25:19,2019-04-17 16:25:29,10.002s,PASSED
"if (verifyElementPresent(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/th_Assignee""), 4) && verifyElementPresent(findTestObject(""Object Repository/verification hod/in process tab/Page_Chiragh.com Admin/span_in process""), 4))",Chrome 73.0.3683.103,,2019-04-17 16:25:29,2019-04-17 16:25:30,0.852s,PASSED
,,,,,,
Test Cases/verification hod/seller/mortgage document,Chrome 73.0.3683.103,,2019-04-17 16:25:30,2019-04-17 16:26:06,36.261s,FAILED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-17 16:25:30,2019-04-17 16:25:32,2.466s,PASSED
navigateToUrl(url),Chrome 73.0.3683.103,,2019-04-17 16:25:32,2019-04-17 16:25:43,10.378s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-17 16:25:43,2019-04-17 16:25:44,1.157s,PASSED
waitForPageLoad(8),Chrome 73.0.3683.103,,2019-04-17 16:25:44,2019-04-17 16:25:44,0.014s,PASSED
"click(findTestObject(""Object Repository/verification hod/property details present/Page_Chiragh.com Admin/form_Admin PanelUsernamePasswo""))",Chrome 73.0.3683.103,,2019-04-17 16:25:44,2019-04-17 16:25:44,0.144s,PASSED
